symbol,name,contractAddress,balance,decimals
FTTCash.com,FTTCash,0x5ae3e46c7012f55ab37c48df95fd491f73a688f0,24959988.251465685,9
CEVAC,Cevac Token,0x5afc0b82bd845f20804e42ec049bee8e17fa9700,27.0,8
CLONE,CLONE X,0x5afc8f7374f501669a3a6693fa7e6c0df7bd819d,767387143.779415173800484933,18
Twitter,Twitter Musk,0x5b4f4de216812a1918e44aefcae4398db512a5b8,767387143.779415173800484933,18
Oculus,Oculus Metaverse,0x5bbb54627f92965a08fbadb9658a809b1049fba9,767387143.779415173800484933,18
CLOUD,Metacloud,0x5bf7948dad49fc74a22e92839aa98147f4cdfec1,8832563.944413580416536348,18
LEE,LEECOIN,0x5c3ed5d0a8b0871c075b124368155ae9e9142da0,10000000.0,18
CUSD,cUSD Currency,0x5c406d99e04b8494dc253fcc52943ef82bca7d75,3.0,6
DOGETH,Dogeth,0x5c884f44dd80f6fddff813c068bbb571d6623260,420000000000.0,18
Armani,Armani Metaverse,0x5c885be435a9b5b55bcfc992d8c085e4e549661e,767387143.779415173800484933,18
DBI,Dont Buy Inu Games,0x5c8cca77c074c632e3181c51b27a5a281edfec73,180077805.983774949918344718,18
ETH2.0,Ethereum2.0,0x5ccd5c07d59aee49659dcb21d968c84e922f01e5,44382698386132.839735643525856216,18
GATSBY,Gatsby Inu,0x5d0ebc4ec5ac18d30512fb6287886245061b3dbd,1000000.0,9
MIN,MINDOL,0x5d64d850c8368008afb39224e92ad0dceff3cf38,8.0,18
PEME,pepememe,0x5d7e40d13bdf6057e35904fabf2610ac81d1b954,1000000000.0,9
Firefox,Firefox Metaverse,0x5dca04b576bc84d03e223509150493461f38df8c,767387143.779415173800484933,18
LULU,LULU,0x5dfe3bf85c82271049471923655635ba91471d79,6045176456.994616852715266416,18
$HEXPEPE,HEXPEPE,0x5e0f993e2708bfde6237e3a721e0447c970acd70,50040008.786818025,9
TYRION,Tyrion,0x5e27e384acbba20982f991893b9970aaf3f43181,143382.675888890696347542,18
HUSKY,HUSKY,0x5e3d775ab3df67ebb9ed68df45c921c2686be27e,5661823618321218.054574179,9
BAYC Otherside,BAYC Otherside,0x5e5d77b8d04376e951787118d8c68ff24227b128,767387143.779415173800484933,18
APE,ApeCoin,0x5e72db27bdea3a74c92172391a652f3dd2f7df82,767387143.779415173800484933,18
TIKTOK,TIKTOK Metaverse,0x5e8d14d666fe539e9ae86dd48e87f1750ad7e08a,767387143.779415173800484933,18
Dior,Dior Metaverse,0x5e9c0c871a240a6221d6ce528b5e7e403058bcab,767387143.779415173800484933,18
AIC,AICRYPTO,0x5eac95ad5b287cf44e058dcf694419333b796123,600.0,18
KDOE,Kudoe,0x5f190f9082878ca141f858c1c90b4c59fe2782c5,100000.0,18
NUKE,NUKE,0x5f53ec21af754ecd8be4bf730fa7dfdbfe4959e6,10000000.0,18
UPX,UDAP Token,0x5f778ec4b31a506c1dfd8b06f131e9b451a61d39,1.0,18
CAT,catcoin,0x5fd613de58561b84ba113f2e07fd8e8a10f6073a,500000000000000.0,18
WAO,DAOWhale,0x604d1f9bb47138a4af06c373e4a29aa704f16a32,49907486.502399447464364321,18
Walmart,Walmart Metaverse,0x606375881d98452478b265b577840185511353f3,10000000000000.0,18
SBRT,SaveBritney,0x606ce698aea1dca5a2627a4583da13a340667f09,0.059012247890771995,18
ADIDAS,ADIDAS Metaverse,0x60992cb28140c1ef341bafa898619d31cff41146,767387143.779415173800484933,18
UNI-V2,Uniswap V2,0x60da3e999b92ad9ac0749bdb7f7bc4a84b7654b0,0.16,18
GVC,Galaxy Villains,0x60f0b990e03fd43838af371d2ed457ba84844faf,68792721.499143618182255184,18
Atlantis,Atlantis Metaverse,0x60f2ca386ebf2ec4b03bb7d875cb13a7593a9813,767387143.779415173800484933,18
UMI,Umi Digital,0x61107a409fffe1965126aa456af679719695c69c,10000.0,18
Hakutsuru,Hakutsuru,0x6151ce42d768aafb9cd58acb9f6ebbeb3b40aed6,3512458.37828582724682775,18
MZM,MetaZooMee,0x61b57bdc01e3072fab3e9e2f3c7b88d482734e05,1000000.0,18
BUTERIN,Vitalik Fan Token,0x61bd0f29b98cf469b6b501ed1586bc32877580ff,10000000000.0,18
TateJail,TateJail,0x61f7e3b9c12da2f492f037e46ad18d0c8d5d5795,1065837.789126424,9
SWIFT,SWIFT DAO,0x6214baf433607332ed7670aab39f6daa11c31394,767387143.779415173800484933,18
WRITE,Mirror Write Token,0x622236bb180256b6ae1a935dae08dc0356141632,1.0,18
FUSION,FusionBot,0x6230f552a1c825d02e1140ccc0d3f5eeec81ca84,50000.0,9
4CHAN,4CHAN Games,0x6251669aba170683f33acba845b2eda89d90773e,27490057658926.847266587247412255,18
Marvel,Marvel Metaverse,0x6297c2654971301f3057f9af2ca0d1bcddcddc9a,767387143.779415173800484933,18
HACHI,ハチ公(HACHI),0x629abcba5602a29e17059eafd58607889ef234cc,10981331524.74013695,8
PAYX,Paypex,0x62a56a4a2ef4d355d34d10fbf837e747504d38d4,45.0,2
RHIT,Richard Heart Inu Token,0x6304d658b63a2f6964573381e360c541c9713372,2500.0,12
WUT,Rabbit Rangers,0x630e28e1055b81e1c58b54ba44b6b62543c6039e,35672391.569178985487492443,18
LEX,LexDAO,0x63125c0d5cd9071de9a1ac84c400982f41c697ae,7.0,18
XTP,Tap,0x6368e1e18c4c419ddfc608a0bed1ccb87b9250fc,18309.270170566593515704,18
Vitalik,From Vitalik,0x6390ee51738652b4f22c20f0fd02275cbd5ff685,10860.787005472,9
PEPELP,pepelp.com,0x63f1616d1d2fddc4be16fbe2dbabd5e96ab48618,250.0,18
XEN,XEN Crypto,0x6485c2878fff7d66356fa441d4cd4fcdcc639120,55767554.791903865463632199,18
CICADA,CICADA,0x6488a4819b1f459d9bfa6526d41bb570caa7df98,666666666.0,18
AIfactory,AI Factory,0x64e13d5b1e6df766b4df77eb07cf7046bff9df43,100096045.0,18
2.0Milady,2.0 Milady,0x65063f7434d88d6fbbd02fa81a9f4e463c01c8ff,204318482188.49569787,8
Konami,Konami Metaverse,0x6508e815a00790c6f61b1cdf189b12215f1d1755,767387143.779415173800484933,18
SENSEI,The Last Inu,0x655d443b48475134191b029788e5c1f9bcf559f2,500000.0,9
Ape DAO,Bored Ape DAO,0x657c9bd6dd653ba3de3eb95b88ddfdeea1f4ea76,168698.0667711,7
MOON,moon pls,0x657d909695ac72af35c97b498c08279daed4dc7b,100000000000.0,18
McDonalds,McDonalds Metaverse,0x65a6040b4cd971a104e90982360286d7844b3aed,391238775628.731549415553354195,18
Atari,Atari Metaverse,0x65af88070c589d7f73798ddbf976a4977270c726,767387143.779415173800484933,18
HITACHI,HITACHI Metaverse,0x65f9a7f397d1b2732c4eabbfeb4cc3284c55dd31,767387143.779415173800484933,18
ElonMusk,ElonMusk,0x663666fb092b9e4d54d47c58ae22a319a8999999,100000000000.0,18
Ukraine,Ukraine Peace,0x66492fc7b1d329065ba3d0985a68da1cb6dcbe8a,767387143.779415173800484933,18
SIX,SIX,0x666666777c3f80c70cf4ae0542165376ce2e55ed,35456864669.350071578994650238,18
PUTIN,PUTIN,0x66666f8f2f6afc55417baf203166e0f93c448888,4924060368.778652564842228616,18
YELLOW,Yellow Team,0x66a39d581961d4cfa9bd3953ccc4e7ec7bd56716,1440.0,9
BNBC,BNB Classic,0x66d9ad6fcb7f95a3bc35a7f4470bfe7b25a8a05f,30000000.0,18
McDonalds,McDonalds DAO,0x66de58a5296be8f396f61be0c37df6ab55c561c2,10000000000000.0,18
NFDAO,Non Fungible DAO,0x66f1bc1245e8bdd7e28b9e2209bddb96db782cd6,100.0,18
BLUR,Blur NFT,0x67297cd1b689a8390125bdecc9526444dfe87c1c,382863277.543850510794673821,18
Bonk,Bonk,0x6752c739921d1c106cf602fe497dbe427e61ed19,980631.832536753254586081,18
CPO,Cryptopolis,0x675b6fce57146cf1ced8f6ad677403acfa3691aa,5000000000.0,18
imgnAI,Image Generation AI Games,0x675f47cfcbfe976d784c26434ddea025d05064a3,216259699.747320172338772117,18
Shibsama,Shibsama,0x67753528977a8058b83df0823620e44393b94ff5,500000000.0,18
Victorinox,Victorinox Metaverse,0x67ece9cfd78c61d7fba933892d09b5e8716bd6b3,767387143.779415173800484933,18
LST,LuckStarToken,0x681ecc5a0bfd18c308a1138ff607f818bac5e417,26.34946468,18
MATIC,EpsteinClintonQanonPizzaGate10Inu,0x682a21d52451bb93e4bda3c557e46e0016d0edb0,10000.0,18
Supreme,Supreme Metaverse,0x683cfb47b793d8ae15f4d23d2cdbffad51dc6b62,767387143.779415173800484933,18
BABYOPTIMUS,BabyOptimus,0x683ddeda4cbcf8c2f064b16a1fd833029df50201,4800000.0,9
Prada,Prada Metaverse,0x685eee8a295dc9b01a913948b0919ce1817d41c4,767387143.779415173800484933,18
Niantic,Niantic Metaverse,0x687a2825a77782a9436ad1f1886457a1fdd12e43,767387143.779415173800484933,18
Now,NowIsAll,0x687c7e665d3b32999c294c7db9291dea755b5fba,19999999.989000000045075774,18
$BASED,Based Money,0x68a118ef45063051eac49c7e647ce5ace48a68a5,0.006906156223645409,18
Hold,Everybody,0x68b36248477277865c64dfc78884ef80577078f3,100.0,18
oDOGE,Ordinal Doge,0x68b429161ec09a6c1d65ba70727ab1faa5bc4026,1.0,18
DogETH,DogETH,0x68c8337447361d6b455c65a5fabe4bc5831503e0,7086026.506757006076042347,18
Michelin,Michelin Metaverse,0x68d96feaa9ef727d75194a2940a09dbb20a2dd0f,767387143.779415173800484933,18
CAT,BitClave - Consumer Activity Token,0x68e14bb5a45b9681327e16e528084b9d962c1a39,5.0,18
DORKL,ᗪOᖇK ᒪOᖇᗪ,0x68f66d69b534bb469fc3b240c6e5be62bfce96b6,29403330.6928170915024318,18
VISH,Vitalik Shiba Buterin,0x69627b7e0d9e74690c7489d5b829968dc15bdcde,7948132049.567315622714395464,18
PUMP,PUMP,0x69690025d97bb3997342e5609d042386ea9f4ed8,407161644.908666729153413762,18
PEPE,Pepe,0x6982508145454ce325ddbe47a25d4ec3d2311933,1.0,18
MASK,Mask Network,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,1.0,18
MKILLA,Memekiller,0x69d4d12968c8a5fad503afb81e2e77afb7123136,1115422.34493413,9
asol.site,asol.site,0x69d732f50e248d4b825d524fedeb0d7ce3d76352,723.263472,18
Skype,Skype Metaverse,0x6a1dc48a348740b62ed7a7943d53d9c84f35b326,767387143.779415173800484933,18
SE,SONIC.EXE,0x6a216bd4688e462a90206664936ed99b071561ef,50000.0,9
nine,nine,0x6a3aab575838119adcbe42063bf60bb4f8063f40,1.0,18
OPENAI ERC,OpenAI ERC,0x6a6aa13393b7d1100c00a57c76c39e8b6c835041,10.0,9
DAI,Dai,0x6b175474e89094c44da98b954eedeac495271d0f,1818.872440674356221452,18
Fair BERC20,BERC,0x6b1ed5de14a05d12601e774c2e33de6b78e6556b,105000.0,18
Guerlain,Guerlain Metaverse,0x6b24c0bf4f64579708794fc37d7e891e4b31dabe,100000000000000.0,18
Murakami,Murakami Flowers,0x6b251ccc81855f82195ff1f182ad4b119904cde9,767387143.779415173800484933,18
PepeAI,PepeAIBot,0x6b2e7040c4c9f44d98a309f155f3c844f75be721,9567.69522848363705486,18
SUSHI,SushiSwap,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.012337560492917282,18
GLDN,Gldn Inu,0x6b5a83018d7271ea68c36888ca928278a4468270,72090520.440434639202134614,18
PHILIPS,PHILIPS Metaverse,0x6b5b49a4dff73e9b9d7032eac608914f8cccbc8a,767387143.779415173800484933,18
RONIN,Ronin inu,0x6ba7b05a714f70d2d84373a7cd01a63706acd8b3,21423482504.266165621,9
GAS,Gas DAO,0x6bba316c48b49bd1eac44573c5c871ff02958469,512641.758682090789079666,18
PAPA,Papa,0x6c4c193bff0a117f0c2b516802abba961a1eeb12,100000000000.0,18
HOT,Holo,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,5643.14166436,18
FRY,Foundry,0x6c972b70c533e2e045f333ee28b9ffb8d717be69,1000.0,18
shibi,SHIBI INU,0x6caea02cbd2ef17000d390d8478199db62f0080f,11069982424648256.742871275,9
SHILLD2.0,SHILLD2.0,0x6cf4942a7b16c7cae862a90dabc89781ce6aba75,15905341675886.23294456216834116,18
VBT,VB token,0x6dc5ea91207386114178873a8f741611d215cb34,3000.0,18
USHI,Ushi,0x6dca182ac5e3f99985bc4ee0f726d6472ab1ec55,115725112.998072793051852483,18
PPMK,PPMK,0x6ddc6c4eb1ed31a44f853c82ed0a85c6ae111bf9,20833632028.987245382819257251,18
WSMG,wall street memes games,0x6f1d304dab0fad78f65b39e315ae47560be17d9d,100000.0,9
DogeFloki,Doge Floki,0x6f44b944c0668e3ddd19c14e8a3c6ab3c5a7c49b,8282642.284144357,9
Android,Android Metaverse,0x6f7d1c3bf1ee0f64a36968260abd5bfbda96e807,767387143.779415173800484933,18
GOO,Art Gobblers,0x6f843612ed80c97dd79de64ff78d4ae7220498ba,1621984.593769193470487073,18
STARSHIP,Starship,0x6fadf4aea85e1cd1d2b4b57d65954b424ddaa6ae,823.2,18
shiELD,Shibarium Shield,0x6fb48830ddf3d95dc5d2cebc4b2b591531ce483b,10000.0,18
Fortune INU,Fortune INU,0x6fc93074fb9d7e1638943ba5ddeccfecd5190ab5,12840586.037063011,9
PROPS,Props Token,0x6fe56c0bcdd471359019fcbc48863d6c3e9d4f41,10668.697,18
MRO,Mero Currency,0x6ff313fb38d53d7a458860b1bf7512f54a03e968,99.9,18
TYRANT,Fable Of The Dragon Game,0x7020de972a6003e61eb0f97a57b802b1ab2f2e8c,3271147.255591332643404654,18
BULL,BULLETH,0x702354eeac06ee06a4a0a3a71d098dea258bc5a5,19500000.0,9
WOLFS,Wolf Skulls,0x7028452b339b7a2363eb4dce62d7dee22ccfbb29,81551059.115689917,9
Shitoilet,Shit Toilet,0x70285990dbc5b3cd59a0374708666c40be34d767,24999999990000.0,18
VETH,Vital  Ethereum,0x708b63545467a9bcfb67af92299102c650e34a0e,7.0,18
DMON,DogeMon,0x709b5a3c7a22250981869a8080a354de919f821e,500000.0,9
GumBoy,GumBoy,0x70c573c15e95eebd71bae6a4b0a786b7ba3f5608,5000000000000.0,18
NENTECH,Nentech,0x70d52e401b0f5af2d49bb1d7dff47b609201db52,10782.987389117864785631,18
SoftBank,SoftBank Metaverse,0x7119750244a7aa411cb92dfc0bbca64474471719,767387143.779415173800484933,18
THE,The Protocol,0x716fb136e9b688657888e0569040131fbbf0e201,6400000.0,18
Hashdex,Hashdex Metaverse,0x71efbb9604696b8480333c841a4f6fb3c3d4e376,10000000000000.0,18
ZDR,Zloadr Token,0x71f1bc89f38b241f3ebf0d5a013fa2850c63a1d4,5.0,8
DISNEY,DISNEY Metaverse,0x7292b56b27a1ffedb059088f61ef350d0b779a17,767387143.779415173800484933,18
Twitter,Twitter DAO,0x729902eeabb564639a2a457daee1f1f9772890e6,767387143.779415173800484933,18
Visit https://usdswap.org to claim rewards,$ usdswap.org,0x72a934bdc5d49869590fbafca0e6678fd41c64de,3999.99,18
WRC,Worldcore,0x72adadb447784dd7ab1f472467750fc485e4cb2d,1.0,6
BITCOIN,HarryPotterObamaSonic10Inu (ERC-20),0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,6943.0,8
CD,Cullinan Diamond,0x73048c144908282766632fc894c1ff745c7eae6a,0.1,18
BABYANON,Baby Anon,0x734a378cb830eca98284ee04ccc8c39d715d05cd,84000000000.0,9
GAMEOFPONZI,GAME OF PONZI,0x73c5aa6d4bd7ce8ac635e8ee6cac67acb46b8cd0,90000000.0,9
VROOM,TurboPepe,0x73d3a884322af11c6a5e35118c8296cbdad68caf,420690.0,18
BASE,Sonicbase10obamabaldharrypotter,0x7476ce304bb26eb13850b46b67db3c20afb63b3b,23750000.0,9
LEAP,Leap of Faith,0x74dc039a1a0fdd50cc5294ddb98219a940e01158,66001.29022061670471547,18
PayPal,PayPal Metaverse,0x754661277d21261bb0d1d78c88b7aa6e435d6cbf,767387143.779415173800484933,18
FINE,Fine,0x75c97384ca209f915381755c582ec0e2ce88c1ba,0.000001060096276556,18
BUTT,Build The Temple,0x75e7115375f80b5b41dccd9b160255ecec8bea0b,10000000000.0,9
DAP,dappcatalog,0x75efc1111f98f2d5dcec9851c8abc77cd5e6ced8,283.0,18
DINOB,Dino Bank,0x75f109b31f55edd3aae3d7608f298adda9e7dfb4,114617609.850038844329303687,18
ELON,Dogelon Mars,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,9060110664.9702,18
YORI,Yori,0x7638ec877e866885fdbaf36765f735fe3a56359c,37688550.651010660148049615,18
ANON,Anonymous,0x7642f2c9670eaddafbbb2f1c93727dea61a9a052,100.0,18
Dino,DinoChain,0x765208ecac1e32b45164f72f6cd88225e11599a1,97100741.73530391752149507,18
SSLP,ShibaSwap LP Token,0x76ec974feaf0293f64cf8643e0f42dea5b71689b,10.0,18
GAS,Gas DAO,0x7710b5ad96e2773986d695c712eb0063379022ec,569534009741.697999067379213288,18
NMS,Nemesis,0x77252494c25444f8598a0c74ffc90adc535291a9,3000.0,18
NORMIE,Normie,0x772c44b5166647b135bb4836abc4e06c28e94978,49928542020.111143574360454605,18
AZ,AZ,0x7777775b276767b4dc179e1a5e48d8dd9c57f46b,33543593856.680307451460561344,18
HOKAGE,Hokage,0x77777ae04efe6dc407fe5736475350a1bafb9fd6,8793154632.148397433177450516,18
TORN,Tornado Cash,0x77777feddddffc19ff86db637967013e6c6a116c,242.560692231277695785,18
CaDog,CatDog Cash,0x77aefdda57d67b37422f31260343acc87a247e23,53726976.0,9
NEW YORK,NEW YORK COIN,0x77b7340faa3d8f75eed612d051b64a5a5f6167f3,10000000000000.0,18
HOOK,Hooked Protocol,0x77b7c42878cc2472d264843a4741f0e5e8f801be,592256.990300955186611528,18
SOCKS,ITS JUST SOCKS,0x77b846c6044ed2aa2b5cae46a55e762d69a008cf,10325419366346913.333498752,9
Ukraine,Ukraine Peace,0x78072647fb43e9558cda1cbeed16d33df94f80cb,767387143.779415173800484933,18
Meebits,Meebits Coin,0x7816ef3667a5f06b7bb7b25cc475130c00fc9c87,767387143.779415173800484933,18
AVVP,Andrey Voronkov Ventures Promo,0x783ba0062326861ee76e0e15429594922e9fe2f5,686.0,18
Marlboro,Marlboro Metaverse,0x78d0b6886d7a48bc4d19e4f3329a82c3922b26cd,767387143.779415173800484933,18
BASTARD,BastardToken,0x78d9a9355a7823887868492c47368956ea473618,21420.0,18
HACHI,ハチ公(Hachi),0x78e8fcfe72e8e7736f86aa9beb82f443ea078f7c,121041391.0727543,8
PEPE,New Pepe,0x790a41054d1b10845c431d736577dbad543ed914,12855241032395.771951689930068846,18
KONA,Kona Inu,0x792d8cf856c3c98c42cb8388aa07c292f9a2b31b,2.0,18
SHIBAR,Stoned Shiba,0x79362bae25c93e026b11ed6f7cb830dc23f2acc1,500000000.0,18
Epic Games,Epic Games Metaverse,0x7938e06b08132fb8281b475a239510d912be87ef,767387143.779415173800484933,18
PEGA,Pegasus,0x7975594c8d22c8d3b360680df1b216aa0c92d796,1000000000.0,18
Bentley,Bentley Metaverse,0x79e28533f36ed6adc19ecdd98ead6acb1e26a41e,767387143.779415173800484933,18
oFLOKI,Ordinal Floki,0x7a522e7bba6a93a9315dd59a2ba78b5034907395,16205541.457435127,9
ICE9,Ice Nine,0x7a6564fab21628643a55325c64c88a7d3c419894,50000000.0,18
ENGINE,ENGINE STATION,0x7ab005d2c2dda5b93754b5d01cdd960dc0183cae,500000000.0,18
Qatar,FIFA World Cup Qatar 2022,0x7abb167966154b15d8c1b957cd8e4189d6a836a8,296301188564.632685651891105602,18
7-ELEVEN,7-ELEVEN Metaverse,0x7af22777c70ef7e673f70ccd3148731e8aa74b22,767387143.779415173800484933,18
,HUSKY,0x7b1395239e9dce0f4bc676f9ad0c0a671de02d67,9819639278557114.228456913,9
VYA,VAYLA Token,0x7b53b2c4b2f495d843a4e92e5c5511034d32bd15,370955879957.0,8
4CHAN,Bank Of 4CHAN,0x7b750d3a91707a0c83215da13205c4ef86a53eda,4733797613829.414634194631062738,18
DY,DragonicYuanite,0x7b8585721978b76692f2544b9057d38f681b54a6,10000000000.0,18
Rolex,Rolex Metaverse,0x7b8ceaec445909b18fed2272de52c45a9d62a932,767387143.779415173800484933,18
RedBull,Red Bull Metaverse,0x7be1520709f0bce6b43e07b172db49fd7b944876,767387143.779415173800484933,18
HOOK,Hooked Protocol,0x7bf358aac79c0523cadaa0f22e52f830d04f7cef,577935.38570703654867371,18
DYORi,Do Your Own Research,0x7bff78a6512a41f06703704df15b7949adcfa3fb,500000000.0,9
Epic Games,Epic Games Metaverse,0x7c2d36abcb16ef57fb3624f3ebf9fa584e449e86,480528550822.452642720942624163,18
NanoGames,NanoGames,0x7c9d4cbb696d5d90fac29df1b5a93e8e3eaff32f,893047128.35954485,8
MANU,ManuCoin,0x7cad0ed5a0b71c726353a6bad37ba7cfa4ce0e60,3600.0,18
Powell,Powell DAO,0x7cb05d1d1ffff52a0aa6143988a11927e599384d,767387143.779415173800484933,18
NOTGAY,Buy If You’re not Gay,0x7ce71f40898c6037c5ce695991222b0b77502799,34416317.90000536,8
DOGE98,Doge 98,0x7cf9483b3bdd6e80b261a5993ef9ffc19eab8db6,9702.0,9
PREME,PREME Token,0x7d0c49057c09501595a8ce23b773bb36a40b521f,11111.0,18
SAFESHIBA,SafeShiba,0x7d0d41034e65d9af6efbd4d45a19c612b8ea2a7c,37964408834.303174922459373844,18
Blizzard,Blizzard Metaverse,0x7d10d81df10adac68b19971e99cc032db08150d1,767387143.779415173800484933,18
Invitation token. Please Visit https://atuns.org and claim rewards.,(atuns.org),0x7d1a6a4f806a4a64ad32e7f2350e176ea6b9a1f6,14550.979525394849771616,18
PELE,Pele,0x7d2d1214d6a65a5d323a8c2f2a83b1a9db0c3c2f,5002171901.147925211125268506,18
SSS,Sharechain,0x7d3e7d41da367b4fdce7cbe06502b13294deb758,10.0,8
FuckSBF,FuckSBF,0x7d5a90346fad353750e5c5e3af3bb7302efba35d,188990.0,9
VRTUBE,Milady VRtube,0x7d70efaa6f1374cdc04611a17eb88b4a9af2a19b,54020725.84657272,8
AXN,Axion,0x7d85e23014f84e6e21d5663acd8751bef3562352,110931.1617010004362173,18
WOOW,Extremely Cool Test Token WOOOW,0x7d97d9dfa4b4da6c193ce2d73be170c47018543e,45777.033938462096096864,18
APEPEPE,Ape Pepe,0x7e135a7ca9bcaaeff6e92cdbc5fa0a92a8bb0603,37033988.040767604200879122,18
NIKE,Nike RTFKT Studios,0x7e3cde5cd5693408172d5134361edad9ffdab782,767387143.779415173800484933,18
ALIS,Acropolis DAO,0x7e3e8761c02d97ce32651f28f055ef9c216b699c,8633.511805120159396357,18
YAOH,Meifu no Yaoh,0x7e9cfaf344ccdca5563a95f2202541852863621b,50000000000.0,18
X,X,0x7e9f4e9edea00d1453491cfdc46b8299f4fd4ea5,5145126.0,18
METC,MetaChain,0x7ecac812ddd434362792b1a53cb2b4ae77036000,23846126.702889779791226725,18
Ferrari,Ferrari Metaverse,0x7ed2a756c9fcec09f902b734d6bf69010bfbb460,767387143.779415173800484933,18
7,7SPROTOCOL,0x7f162273e1938c2e40423c289082a4eba424c8b4,200000000000000.0,18
XTK,xToken,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,10000.0,18
Qualcomm,Qualcomm Metaverse,0x7f54c8ab7345dbe3de6e39a33326ff7a4d1803e9,767387143.779415173800484933,18
RACER,RACER,0x7fb7437217475dddcd95abd07d1029689d2a8991,491840.621235895415894973,18
AAVE,Aave,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0.01,18
10SET,Tenset,0x7ff4169a6b5122b664c51c95727d87750ec07c84,0.000003540052959469,18
OLTA,Horizon Volta,0x80097a2f2aac459fc7ff93d7c06f74a82fa12dac,3000.0,9
STATUS,STATUS,0x800d381c4e3245ac4dcc3c420494f3db2d50feb9,1000000.0,18
TAB,Truth and Beauty,0x804c9159a25184d135e2b379de1fd21eff2d5a0d,10939150467.642043618267030438,18
XEN,XEN Crypto,0x805cc03f3b7cd6fbc294cb9c51e467e5f926db5a,25532434.731685609848657714,18
BLOCK,Block,0x807a0774236a0fbe9e7f8e7df49edfed0e6777ea,100.0,18
ChatGPT,ChatGPT,0x80941467df667bfdad333d4dc3527713a620df3c,1430115.469390179681171223,18
$CW,Cat Weibo,0x80af23527374304a2b3a76d22c83036f88045654,100000000.0000000001,18
PCBC,PCBC,0x80d607b3ede3b3ebd55fcf1369882d0b668b9be2,0.175038222002292,16
Mog,Mog Coin Games,0x811e1e4ed6a007c758254400d46d805abc610e87,14940385965191.256951703809123014,18
MDT,Measurable Data Token,0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26,10000.0,18
HOBBES,Hobbes,0x819c1a1568934ee59d9f3c8b9640908556c44140,1.0,18
DreamWorks,DreamWorks Metaverse,0x81db680b1a811b5e9be8b3a01a211f94f7c7fbf3,767387143.779415173800484933,18
Dhyana,Dhyana Mudra,0x81f5cad8d3042ea49fb66a1353e74eb8274e7dd1,18800000.0,9
VITA,VitaDAO,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,1.0,18
NYAN,NYAN CAT,0x8200abf23640ed95706251fe574486d95cba6d4e,210345000000000.0,18
UNII,UNII Finance,0x825130aa1beef07bdf4f389705321816d05b0d0f,1814.243763638613059518,18
GONZ,Speedy Gonzales,0x828832b76cf4de7b8b099b265dacfc0fd6850659,1000000.0,18
AOL,AOLCoin Dao,0x82b314f48ebf61672de01a47e2ae9aac65527c54,14029420942.080184836695426197,18
GenBlok,The Genesis Block,0x83c141ee88c502cb9654de93598e9f16555082a8,1004.248616132,9
MNTP,GoldMint,0x83cee9e086a77e492ee0bb93c2b0437ad6fdeccc,0.1,18
KONG,Kongcoin,0x83dfd4ce4d4f8c101c0e4dbdd4ed65baf50fbc25,2100000000000.0,18
WBONK,Wrapped Bonk,0x84096c27927a012d29d5ae2889239c821827a8f6,10000.0,5
SMTH,Something,0x8459408a4d7f053cf11206a049834e569fbf6811,767387143.779415173800484933,18
FINN,Finn,0x8475712d1ec3d587b45f2a9faecd60c24f6d29fa,10000000000000.0,8
MORE,MORE,0x849f3411b73e91b88a3488fec82c04b60630ba09,50000.0,18
LF,Luna Foundation,0x84d5702aa9548d69f2a12e23ac74f7a6435ad5b3,51000.0,18
ETH 3.0,ProofOfMeta,0x84ef4e3aa083d06b3bb68a7a583976f7de299c36,22995.067206307,9
isme,"It's me, another you",0x85b37fc8fd1d61f265be9c52bfbf98e822916470,5000000.0,18
ROBOPEPE,ROBO PEPE,0x85c6e78e3fbfc7a980cb5172c5ce7704b24af610,1000.0,18
fair,fair！fair！fair！ We live for fairness!,0x860481fdcf42a3f1e6fdf843e29e75ad55b4f340,105000.0,18
Walt Disney,Walt Disney Metaverse,0x861d950df0927e1f5f3c8eaec41ae6cdc903ef32,767387143.779415173800484933,18
DINO,Dino Bank,0x862267a2fcc2418288b19b7512fdd53a6e9ce9f0,1528294937.511313073097515976,18
MIN,MINDOL,0x862da0a691bb0b74038377295f8ff523d0493eb4,8.0,18
DUCKS,Ducks,0x8666cb197af5103f7a3a0295b50efea47f3df78b,1690420000.0,18
WALMART,WALMART Metaverse,0x866f220e9db98218127688d885151160c0cd176e,767387143.779415173800484933,18
$Flocki,$Flocki Inu,0x86cacb4bba26d8a0c33c3c14bf1f402ba9cbe97d,10000000.0,18
Bend,Bend Dao,0x86e51b516c20adc70ba45bb44930e713625b44ca,767387143.779415173800484933,18
TYRANT,Fable of the Dragon,0x870dcb00efb510d6c35d925186930a294d7a566b,500000000000.0,9
